Ground Truth, TAD
600, 1600.0
600, 600
600, 600
600, 600
600, 600
600, 600
600, 1600.0
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 1600.0
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600.0
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 1600.0
600, 600
600, 1600.0
600, 600
600, 600
600, 600
600, 600
600, 1600.0
600, 1600.0
600, 600
600, 600
600, 600
600, 600
600, 1600.0
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 1600.0
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 1600.0
600, 600
600, 600
200, 600
200, 600
200, 600
200, 1600.0
200, 600
200, 600
200, 600
200, 600
200, 1600.0
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 1600.0
200, 1600.0
200, 600
200, 600
200, 600
200, 600
200, 600
200, 1600.0
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 1600.0
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600.0
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 600.0
200, 200
200, 1600.0
200, 200
200, 200
200, 200
200, 200
200, 600.0
200, 600.0
200, 200
200, 200
200, 200
200, 200
200, 600.0
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 600.0
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 600.0
200, 200
200, 200
200, 200
200, 200
200, 200
200, 600.0
200, 200
200, 200
200, 200
200, 200
200, 600.0
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 600.0
200, 600.0
200, 200
200, 200
200, 200
200, 200
200, 200
200, 1600.0
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 600.0
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600.0
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 600.0
0, 200
0, 1600.0
0, 200
0, 200
0, 200
0, 200
0, 600.0
0, 600.0
0, 200
0, 200
0, 200
0, 200
0, 600.0
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 600.0
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 600.0
0, 200
0, 200
0, 200
0, 200
0, 200
0, 600.0
0, 200
0, 200
0, 200
0, 200
0, 600.0
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 600.0
0, 600.0
0, 200
0, 200
0, 200
0, 200
0, 200
0, 1600.0
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 600.0
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600.0
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 1600.0
600, 600
600, 1600.0
600, 600
600, 600
600, 600
600, 600
600, 1600.0
600, 600
600, 1600.0
600, 600
600, 600
600, 600
600, 1600.0
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 1600.0
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 1600.0
600, 600
600, 600
600, 600
600, 600
600, 1600.0
600, 600
600, 600
600, 600
600, 600
600, 1600.0
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 1600.0
600, 600
600, 1600.0
600, 600
600, 600
600, 600
600, 600
600, 600
600, 1600.0
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 1600.0
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
1600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600.0
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 1600.0
600, 600
600, 1600.0
600, 600
600, 600
600, 600
600, 600
600, 1600.0
600, 600
600, 1600.0
600, 600
600, 600
600, 600
600, 1600.0
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 1600.0
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 1600.0
600, 600
200, 600
200, 600
200, 600
200, 1600.0
200, 600
200, 600
200, 600
200, 600
200, 1600.0
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 1600.0
200, 600
200, 1600.0
200, 600
200, 600
200, 600
200, 600
200, 600
200, 1600.0
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 1600.0
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600.0
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 600.0
200, 200
200, 1600.0
200, 200
200, 200
200, 200
200, 200
200, 600.0
200, 200
200, 600.0
200, 200
200, 200
200, 200
200, 600.0
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 600.0
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 600.0
200, 200
200, 200
200, 200
200, 200
200, 600.0
200, 200
200, 200
200, 200
200, 200
200, 600.0
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 600.0
200, 200
200, 600.0
200, 200
200, 200
200, 200
200, 200
200, 200
200, 1600.0
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 600.0
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 200
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600.0
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 600.0
0, 200
0, 1600.0
0, 200
0, 200
0, 200
0, 200
0, 600.0
0, 200
0, 600.0
0, 200
0, 200
0, 200
0, 600.0
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 600.0
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 600.0
0, 200
0, 200
0, 200
0, 200
0, 600.0
0, 200
0, 200
0, 200
0, 200
0, 600.0
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 600.0
0, 200
0, 600.0
0, 200
0, 200
0, 200
0, 200
0, 200
0, 1600.0
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 600.0
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
0, 200
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 1000.0
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 1000.0
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 1000.0
5000, 5000
5000, 5000
5000, 5000
5000, 1000.0
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
2500, 2500
2500, 2500
2500, 2500
2500, 500.0
2500, 500.0
2500, 2500
2500, 2500
2500, 500.0
2500, 2500
2500, 500.0
2500, 500.0
2500, 500.0
2500, 2500
2500, 2500
2500, 500.0
2500, 500.0
2500, 500.0
2500, 2500
2500, 2500
2500, 2500
2500, 500.0
2500, 500.0
2500, 2500
2500, 500.0
2500, 500.0
2500, 500.0
2500, 500.0
2500, 2500
2500, 500.0
2500, 500.0
2500, 2500
2500, 500.0
2500, 500.0
2500, 500.0
2500, 2500
2500, 500.0
2500, 500.0
2500, 2500
2500, 2500
2500, 2500
2500, 500.0
2500, 500.0
2500, 2500
2500, 2500
2500, 500.0
2500, 2500
2500, 500.0
2500, 500.0
2500, 500.0
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 500.0
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 500.0
2500, 500.0
2500, 500.0
2500, 2500
2500, 2500
2500, 2500
2500, 500.0
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 500.0
2500, 500.0
2500, 500.0
2500, 2500
2500, 2500
2500, 500.0
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 500.0
2500, 2500
2500, 500.0
2500, 2500
2500, 500.0
2500, 500.0
2500, 2500
2500, 2500
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 500.0
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 500.0
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 500.0
1000, 1000
1000, 1000
1000, 1000
1000, 500.0
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
500, 2500
500, 500
500, 500
500, 500.0
500, 500.0
500, 500
500, 500
500, 500.0
500, 500
500, 500.0
500, 500.0
500, 500.0
500, 500
500, 500
500, 500.0
500, 500.0
500, 500.0
500, 500
500, 500
500, 500
500, 500.0
500, 500.0
500, 500
500, 500.0
500, 500.0
500, 500.0
500, 500.0
500, 2500
500, 500.0
500, 500.0
500, 500
500, 500.0
500, 500.0
500, 500.0
500, 500
500, 500.0
500, 500.0
500, 500
500, 500
500, 500
500, 500.0
500, 500.0
500, 500
500, 500
500, 500.0
500, 500
500, 500.0
500, 500.0
500, 500.0
500, 500
500, 500
500, 500
500, 500
500, 500
500, 500
500, 500
500, 500
500, 500
500, 500
500, 500.0
500, 500
500, 500
500, 500
500, 500
500, 500.0
500, 500.0
500, 500.0
500, 500
500, 500
500, 500
500, 500.0
500, 500
500, 500
500, 500
500, 500
500, 2500
500, 500
500, 500
500, 500
500, 500
500, 500.0
500, 500.0
500, 500.0
500, 500
500, 500
500, 500.0
500, 500
500, 500
500, 500
500, 500
500, 500
500, 500
500, 500.0
500, 500
500, 500.0
500, 500
500, 500.0
500, 500.0
500, 2500
500, 500
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 1000.0
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 1000.0
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 1000.0
5000, 5000
5000, 5000
5000, 5000
5000, 1000.0
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
5000, 5000
2500, 2500
2500, 2500
2500, 2500
2500, 500.0
2500, 500.0
2500, 2500
2500, 2500
2500, 500.0
2500, 2500
2500, 500.0
2500, 500.0
2500, 500.0
2500, 2500
2500, 2500
2500, 500.0
2500, 500.0
2500, 500.0
2500, 2500
2500, 2500
2500, 2500
2500, 500.0
2500, 500.0
2500, 2500
2500, 500.0
2500, 500.0
2500, 500.0
2500, 500.0
2500, 2500
2500, 500.0
2500, 500.0
2500, 2500
2500, 500.0
2500, 500.0
2500, 500.0
2500, 2500
2500, 500.0
2500, 500.0
2500, 2500
2500, 2500
2500, 2500
2500, 500.0
2500, 500.0
2500, 2500
2500, 2500
2500, 500.0
2500, 2500
2500, 500.0
2500, 500.0
2500, 500.0
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 500.0
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 500.0
2500, 500.0
2500, 500.0
2500, 2500
2500, 2500
2500, 2500
2500, 500.0
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 500.0
2500, 500.0
2500, 500.0
2500, 2500
2500, 2500
2500, 500.0
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 2500
2500, 500.0
2500, 2500
2500, 500.0
2500, 2500
2500, 500.0
2500, 500.0
2500, 2500
2500, 2500
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 500.0
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 500.0
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 500.0
1000, 1000
1000, 1000
1000, 1000
1000, 500.0
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
1000, 1000
500, 2500
500, 500
500, 500
500, 500.0
500, 500.0
500, 500
500, 500
500, 500.0
500, 500
500, 500.0
500, 500.0
500, 500.0
500, 500
500, 500
500, 500.0
500, 500.0
